Start	End	Duration	Exposure [%]	Equity Final [$]	Equity Peak [$]	Return [%]	Buy & Hold Return [%]	Max. Drawdown [%]	Avg. Drawdown [%]	Max. Drawdown Duration	Avg. Drawdown Duration	# Trades	Win Rate [%]	Best Trade [%]	Worst Trade [%]	Avg. Trade [%]	Max. Trade Duration	Avg. Trade Duration	Expectancy [%]	SQN	Sharpe Ratio	Sortino Ratio	Calmar Ratio	_strategy	advantage	symbol	stdev	mean	stdev_mean
2019-07-01	2020-07-06	371 days 00:00:00.000000000	77.62803234501348	6286.29965419607	15569.490390986646	-37.137003458039295	64.75770925110133	-72.52931910702752	-20.660861097237092	174 days 00:00:00	43 days 00:00:00	11	36.36363636363637	67.70332167832169	-49.17076566125291	-1.7467470869812622	55 days 00:00:00	27 days 00:00:00	15.041081548106668	-0.6052471226508099	-0.06344467367489236	-0.1008665437179432	-0.024083323936954157	SmaCross	-0.573476175848634	DBI	4.69603408222399	12.731523437499996	0.3688509160178021
2019-07-01	2020-07-06	371 days 00:00:00.000000000	65.76819407008087	19285.3854680356	19285.3854680356	92.85385468035602	87.70397148164886	-17.546617967790823	-3.076233725741582	64 days 00:00:00	11 days 00:00:00	3	66.66666666666666	35.04485883748517	-7.210726945800147	12.0383576781671	188 days 00:00:00	82 days 00:00:00	16.8455089753672	1.0341108263014083	0.5631477078766312		0.6860785195338	SmaCross	1.0587189281363925	AAPL	47.42416840303437	267.19445312500005	0.1774893447389351
2019-07-01	2020-07-06	371 days 00:00:00.000000000	80.3234501347709	16367.5852905515	20298.367643198904	63.67585290551501	23.819444444444443	-30.427980884445017	-9.358053915911439	121 days 00:00:00	22 days 00:00:00	7	71.42857142857143	40.03058375634518	-15.814757554462405	8.86438359190124	110 days 00:00:00	43 days 00:00:00	13.84980820949637	1.3559255957255165	0.4756519544557114	0.8840383559947647	0.29132342450079457	SmaCross	2.673271958715499	CHNG	1.993770232778892	13.065507812500009	0.15259799017313477
2019-07-01	2020-07-06	371 days 00:00:00.000000000	85.44474393530997	5817.840469334085	10237.609693242492	-41.82159530665915	30.54344667247893	-56.10776969817746	-33.65363687205482	276 days 00:00:00	168 days 00:00:00	14	35.714285714285715	29.38838951310862	-28.567708333333343	-2.2006147454629454	42 days 00:00:00	23 days 00:00:00	9.93659741784233	-1.0166450686034911	-0.15649316896524007	-0.21823032324906932	-0.03922121227239634	SmaCross	-1.3692493763103153	FSCT	4.756092305623163	31.86156249999999	0.14927366809531592
2019-07-01	2020-07-06	371 days 00:00:00.000000000	64.42048517520216	14024.868129862587	14024.868129862587	40.24868129862587	57.203611131836155	-29.97592154495229	-3.596950356965458	121 days 00:00:00	16 days 00:00:00	5	40.0	8.67504514265079	-2.9957887067395084	0.7008481204018471	134 days 00:00:00	48 days 00:00:00	2.8909597389477533	0.3144865890626671	0.15079374492911865	0.5283299802325869	0.02338036945255698	SmaCross	0.703603854761292	MSFT	20.446819818066768	157.17113281250002	0.13009271774136252
2019-07-01	2020-07-06	371 days 00:00:00.000000000	78.16711590296495	28832.88233696079	38655.06973981177	188.3288233696079	52.890025575447574	-25.469287816978493	-7.249859456397628	92 days 00:00:00	17 days 00:00:00	5	100.0	64.13935125906957	3.51264562592671	27.697381869969256	80 days 00:00:00	58 days 00:00:00		1.8972623444476528	0.9272774589042303		1.087481600153164	SmaCross	3.5607625695124123	XEC	11.879470901329192	38.00464843750002	0.3125794183010375
2019-07-01	2020-07-06	371 days 00:00:00.000000000	74.12398921832884	20257.405433956315	23524.545291995717	102.57405433956315	16.566866267465073	-24.079948587299338	-8.533412489479225	175 days 00:00:00	26 days 00:00:00	10	40.0	118.97297297297295	-12.600481637567723	12.3232232903748	75 days 00:00:00	28 days 00:00:00	21.056871413423163	0.907886768841402	0.3117630720977187	3.0711418888473903	0.5117628572045427	SmaCross	6.19151821977363	KURA	3.0725485914487547	14.672265624999996	0.20941200697821713
2019-07-01	2020-07-06	371 days 00:00:00.000000000	80.05390835579514	38416.33534118884	43394.154920544475	284.16335341188835	39.42652329749104	-17.968141556326888	-4.42862204586913	43 days 00:00:00	9 days 00:00:00	5	80.0	76.58133971291868	-6.700000000000003	35.99768329046647	105 days 00:00:00	60 days 00:00:00	38.677683290466476	1.9724094526600031	1.0361310353987034		2.003417169083414	SmaCross	7.207415963810623	ADT	1.2886286885906357	6.23484375	0.20668179352379693
2019-07-01	2020-07-06	371 days 00:00:00.000000000	77.35849056603774	2176.772845781218	11595.452301200077	-78.23227154218782	62.679083094555864	-81.22735716349821	-35.596945732662	185 days 00:00:00	75 days 00:00:00	13	23.076923076923077	42.42026862026862	-42.957512953367875	-8.788806848535016	53 days 00:00:00	23 days 00:00:00	19.132045445706428	-1.2931181540312084	-0.3868670128920353	-0.6258318650048701	-0.10820008375804342	SmaCross	-1.2481400122616482	HUD	3.7904783305362284	10.100546875	0.3752745645800717
2019-07-01	2020-07-06	371 days 00:00:00.000000000	78.70619946091644	4241.96705711306	11559.763403350196	-57.580329428869405	37.087057909055574	-66.34507079567378	-36.33137605667755	285 days 00:00:00	150 days 00:00:00	15	26.666666666666668	36.12842280022136	-23.49769934398965	-4.918794688679489	54 days 00:00:00	20 days 00:00:00	11.0133844239064	-1.8723187735020717	-0.35464006482222965	-0.7637561773176273	-0.07413956499991002	SmaCross	-1.5525720473720828	PBI	0.8464903254658207	3.4999445312500006	0.24185821172528635
2019-07-01	2020-07-06	371 days 00:00:00.000000000	77.89757412398922	8711.963613912983	14460.650653581051	-12.880363860870167	54.64833212711362	-40.67362656885184	-29.2616435802368	188 days 00:00:00	74 days 00:00:00	15	33.33333333333333	49.63494318181818	-14.03973376361436	0.6244861381024628	46 days 00:00:00	20 days 00:00:00	8.740821075290897	-0.09198891943848247	0.04164285844967691	0.1487405718138747	0.015353588818674428	SmaCross	-0.23569546149935672	SPG	39.33150348755569	119.12972656249994	0.33015691903666805
2019-07-01	2020-07-06	371 days 00:00:00.000000000	84.90566037735849	14119.989072385495	19507.406721185667	41.19989072385495	18.037518037518037	-28.91963326095062	-9.374505354871191	114 days 00:00:00	24 days 00:00:00	8	37.5	46.40751542344363	-8.159106529209627	6.1556265801228545	111 days 00:00:00	40 days 00:00:00	12.44558741702053	0.8758269208645603	0.33090066083223035	2.3791636631628146	0.2128528575925832	SmaCross	2.2841219417305183	KRG	3.249282929707978	14.195664062500002	0.2288926333704565
2019-07-01	2020-07-06	371 days 00:00:00.000000000	84.09703504043127	4889.982758897161	10576.100842333739	-51.10017241102839	82.74853801169591	-56.09742626099187	-18.23207219810634	278 days 00:00:00	83 days 00:00:00	12	33.33333333333333	13.172294372294377	-26.804999999999996	-5.303602194396062	63 days 00:00:00	26 days 00:00:00	9.110932273851205	-1.9102294513245686	-0.4610055985384011	-0.5522843218596842	-0.09454270093820678	SmaCross	-0.6175356524583642	MEET	1.0862681262448914	5.012929687500006	0.2166932699960975
2019-07-01	2020-07-06	371 days 00:00:00.000000000	83.55795148247978	31831.31297208371	42152.16530030331	218.3131297208371	51.76876617773944	-33.96752266035716	-8.731208801754843	109 days 00:00:00	22 days 00:00:00	9	77.77777777777779	67.88249807247493	-8.397950819672122	14.768778510563079	82 days 00:00:00	35 days 00:00:00	17.919169347605745	1.804548778658841	0.5686322393558177	7.974443504936545	0.4347911579609965	SmaCross	4.217081955774169	WPX	3.0069551402849815	9.046875	0.3323750068708788
2019-07-01	2020-07-06	371 days 00:00:00.000000000	87.06199460916442	18606.641770155937	21801.266787622244	86.06641770155937	7.495195387572069	-26.332679466291975	-7.844951363199522	182 days 00:00:00	25 days 00:00:00	7	42.857142857142854	63.13653333333335	-12.71659634317863	10.721735788006217	154 days 00:00:00	47 days 00:00:00	20.52665173166613	0.8225298519838641	0.3674904929729073	3.0159460387565464	0.40716463365343936	SmaCross	11.482878464284973	UPWK	3.0547454404389165	11.7946875	0.2589933341124058
2019-07-01	2020-07-06	371 days 00:00:00.000000000	84.90566037735849	9689.503061387568	15338.790460623506	-3.104969386124321	54.012738853503194	-49.78624254544918	-7.2400391562567155	168 days 00:00:00	24 days 00:00:00	9	33.33333333333333	66.96279069767444	-32.15706806282721	2.5373056289349463	98 days 00:00:00	35 days 00:00:00	18.616039312157106	0.023140696126281807	0.08627313470107928	0.19635154577286723	0.05096399123952113	SmaCross	-0.05748587188932999	PLYA	2.3407159904694157	5.957656249999996	0.39289208578783263
2019-07-01	2020-07-06	371 days 00:00:00.000000000	77.89757412398922	5751.168450479403	10636.924533530815	-42.48831549520597	60.28204212781149	-49.88158567872121	-25.68545042050736	294 days 00:00:00	150 days 00:00:00	11	27.27272727272727	32.956363636363626	-21.990490105825025	-3.501260853739848	76 days 00:00:00	27 days 00:00:00	10.34512296563165	-1.1083196227822734	-0.2350812514855001	-0.4047068355616248	-0.0701914505342888	SmaCross	-0.7048254172465024	COTY	2.787964735531943	8.818945703124998	0.316133563963777
2019-07-01	2020-07-06	371 days 00:00:00.000000000	51.482479784366575	10010.187448055773	10589.25434369884	0.1018744805577262	14.322916666666671	-40.42430085303778	-15.445990409616272	238 days 00:00:00	87 days 00:00:00	8	25.0	15.751609058402869	-19.82984293193718	-4.016663003517944	75 days 00:00:00	24 days 00:00:00	8.250106669392544	-1.377759353752379	-0.4029059676578928	-0.6808998871533221	-0.09936258435539776	SmaCross	0.007112691006212154	QFIN	1.1164160196182669	9.298476562500001	0.1200644010999266
2019-07-01	2020-07-06	371 days 00:00:00.000000000	86.25336927223721	8585.982380860984	10454.625088156088	-14.140176191390164	14.404720583130842	-29.181280915755725	-15.506757971323992	162 days 00:00:00	110 days 00:00:00	8	25.0	16.29525477347193	-17.343751482096284	-1.0296097626452756	120 days 00:00:00	40 days 00:00:00	7.208925208731459	-0.42681435153025443	-0.10330349291798001	-0.1686366598732876	-0.03528322713515166	SmaCross	-0.9816348821059062	V	12.63739419763075	181.8843359375	0.06948038781070885
2019-07-01	2020-07-06	371 days 00:00:00.000000000	55.79514824797843	13086.851957294311	18456.37915309444	30.868519572943114	78.42307692307693	-54.07222960378644	-23.75251249327738	138 days 00:00:00	35 days 00:00:00	7	42.857142857142854	76.91395348837209	-30.830616302186886	10.166735334777592	57 days 00:00:00	30 days 00:00:00	27.938930109569654	0.5872849838508771	0.2612072209000377	0.7760504428779655	0.1880213819417881	SmaCross	0.39361525693797	JMIA	5.437682301288173	7.862617187500001	0.6915868052094674
2019-07-01	2020-07-06	371 days 00:00:00.000000000	58.22102425876011	36138.87056687741	36138.87056687741	261.38870566877415	5.595523581135086	-49.271893618494545	-16.201279241751294	93 days 00:00:00	21 days 00:00:00	8	62.5	47.17450980392157	-19.604436229205174	15.19025743896705	57 days 00:00:00	27 days 00:00:00	25.86448582135592	1.326193054828729	0.5436431286871466	2.254744826643058	0.3082945737093669	SmaCross	46.71389582737669	BE	2.72937626646118	7.184687499999997	0.3798879584479048
2019-07-01	2020-07-06	371 days 00:00:00.000000000	77.35849056603774	14570.292626009872	16174.316413367254	45.70292626009872	38.569056185995024	-18.920435782472143	-5.506127843768302	140 days 00:00:00	26 days 00:00:00	11	54.54545454545454	36.40824835032993	-5.558094961521725	3.509998615976683	81 days 00:00:00	27 days 00:00:00	5.823012590825481	1.0959047739465162	0.30788186818997587	1.9484572613823254	0.18551362433355467	SmaCross	1.1849635635287883	XOM	11.774437978344544	58.295312499999994	0.20197915532821864
2019-07-01	2020-07-06	371 days 00:00:00.000000000	86.25336927223721	8082.704211123123	12493.19481816647	-19.172957888768767	17.66423357664235	-42.63212800511139	-11.847560987125352	178 days 00:00:00	42 days 00:00:00	10	40.0	18.36644716211979	-18.747495961227788	-1.6431197269406055	99 days 00:00:00	32 days 00:00:00	10.310012555912976	-0.5251928548667739	-0.12966194032148892	-0.23996200086856878	-0.03854181819738398	SmaCross	-1.0854112523807105	STT	10.101301254507451	62.557656249999994	0.1614718622791667
2019-07-01	2020-07-06	371 days 00:00:00.000000000	86.79245283018868	9786.26693161106	10433.390563963138	-2.137330683889395	7.645358175393524	-46.93353228588859	-14.659214696082834	290 days 00:00:00	81 days 00:00:00	10	40.0	48.283501683501655	-30.394230769230774	2.210301525154377	90 days 00:00:00	33 days 00:00:00	16.24886524791205	0.03918256722290069	0.09959135052006896	0.2129689590431943	0.04709429308858869	SmaCross	-0.2795592613003225	NOK	0.7667465382265202	4.151562500000001	0.1846886655871181
2019-07-01	2020-07-06	371 days 00:00:00.000000000	86.25336927223721	9795.259414311146	23407.246486343367	-2.047405856888545	66.3098878695209	-64.86429476212021	-11.563288159803866	183 days 00:00:00	28 days 00:00:00	12	58.333333333333336	62.40795593635251	-52.78964143426297	2.371049705488705	79 days 00:00:00	27 days 00:00:00	15.902722194872172	-0.05709378969830782	0.0915370120303127	0.11514403322418605	0.03655400423583057	SmaCross	-0.03087632814154746	M	4.837428431951471	12.705820312499997	0.38072539300688873
2019-07-01	2020-07-06	371 days 00:00:00.000000000	84.90566037735849	13268.938607288013	16209.911571779925	32.68938607288013	44.94264859228363	-44.80255906098252	-8.626065229300316	107 days 00:00:00	26 days 00:00:00	13	53.84615384615385	64.3321155762205	-33.49682835820896	3.8698670640816486	63 days 00:00:00	25 days 00:00:00	12.576389323301306	0.2752020373536071	0.17292504602248773	0.32356556138436815	0.08637602728929437	SmaCross	0.727357801482414	NMIH	7.6908652253914065	24.732851562500006	0.31095748122518596
2019-07-01	2020-07-06	371 days 00:00:00.000000000	88.14016172506739	14556.055507544612	18615.57271620749	45.56055507544612	66.05882352941177	-43.390600841981886	-12.526019377928971	185 days 00:00:00	41 days 00:00:00	10	40.0	64.80654843110504	-20.095982142857157	5.369169788771768	77 days 00:00:00	33 days 00:00:00	15.581496086531375	0.44560635191564757	0.21632714481855672	0.6420889284957568	0.12374038811596527	SmaCross	0.6896967375624078	WBT	5.16888249038886	12.650273437500017	0.4085984793867309
2019-07-01	2020-07-06	371 days 00:00:00.000000000	86.25336927223721	3352.2064919840923	11825.405792189207	-66.47793508015909	34.69387755102041	-76.00227149187036	-41.21059520539463	301 days 00:00:00	158 days 00:00:00	14	35.714285714285715	19.768852459016394	-51.18814229249013	-5.971830513424932	44 days 00:00:00	23 days 00:00:00	12.028021386298837	-1.4163230471658952	-0.3385863922762924	-0.36392471371957114	-0.07857436884716944	SmaCross	-1.9161287170163501	AGEN	0.6508800932839576	3.108828124999999	0.20936509421342092
2019-07-01	2020-07-06	371 days 00:00:00.000000000	87.06199460916442	8336.320499390942	12014.829684878807	-16.63679500609058	90.67688378033205	-49.98509454143333	-14.612107018531685	313 days 00:00:00	83 days 00:00:00	13	46.15384615384615	77.31804008908685	-33.7436170212766	0.06456671466157146	104 days 00:00:00	25 days 00:00:00	13.589324879317209	-0.3149677807200693	0.0024758388027814335	0.005048627614036628	0.0012917193666214081	SmaCross	-0.18347338717984402	HTZ	5.58604287924596	11.340953125	0.49255497467246256
2019-07-01	2020-07-06	371 days 00:00:00.000000000	88.40970350404312	12597.619793812224	14074.019218520769	25.97619793812224	43.730684326710815	-29.029464120314998	-6.535205344517185	88 days 00:00:00	24 days 00:00:00	15	33.33333333333333	31.443602771362585	-10.084733984799126	1.3975863139304896	46 days 00:00:00	22 days 00:00:00	6.080983560684686	0.4416599064220662	0.14274013751182651	0.42678240214583213	0.04814371729833105	SmaCross	0.5940039205436333	WFC	9.890399976221618	40.9252734375	0.24166973475023876
2019-07-01	2020-07-06	371 days 00:00:00.000000000	85.71428571428571	38651.639183143896	43915.18812832127	286.51639183143897	59.02240325865581	-42.9888690019224	-12.920151014323537	175 days 00:00:00	26 days 00:00:00	9	33.33333333333333	203.35266272189355	-13.341430499325227	27.851165873316187	91 days 00:00:00	36 days 00:00:00	36.40413198499324	1.0787699520015537	0.3856230472883793	6.873878341024969	0.6478692396413295	SmaCross	4.854366749110992	OVV	7.1673726289959205	15.45457031250001	0.46377042415723363
2019-07-01	2020-07-06	371 days 00:00:00.000000000	77.35849056603774	7218.338456475333	10368.445167712069	-27.816615435246668	29.309271935283142	-37.45509948912158	-37.45509948912158	297 days 00:00:00	297 days 00:00:00	11	18.181818181818183	20.03055954088952	-13.241863354037273	-2.780851488827698	53 days 00:00:00	27 days 00:00:00	6.454581048433844	-1.3227303876416603	-0.31617599979770067	-0.6020179200039871	-0.07424493665102574	SmaCross	-0.9490722081622375	PBCT	1.9841191988129234	14.256406250000008	0.1391738678050734
2019-07-01	2020-07-06	371 days 00:00:00.000000000	85.71428571428571	25270.422723081305	25337.716885696012	152.70422723081305	29.728720756595322	-19.75667812747952	-5.4558341522411835	56 days 00:00:00	15 days 00:00:00	6	66.66666666666666	46.72120933440625	-6.581154522103554	15.616880855333209	92 days 00:00:00	53 days 00:00:00	19.3544097970357	1.7014064253701797	0.7028185244507196	11.327564763444098	0.7904608636414299	SmaCross	5.136589242473058	VLO	15.977658418558546	74.76832031250004	0.21369556453560376
2019-07-01	2020-07-06	371 days 00:00:00.000000000	87.87061994609164	7871.650539364591	11171.20597514648	-21.28349460635409	68.12165587158546	-56.11736966203824	-56.11736966203824	332 days 00:00:00	332 days 00:00:00	17	58.82352941176471	50.423321033210335	-48.09213161659513	1.674062502019988	55 days 00:00:00	20 days 00:00:00	14.205340873827033	-0.17727829249158142	0.07673492722668743	0.10146319268219825	0.029831449907611086	SmaCross	-0.31243360623052246	GGAL	8.22675347009875	14.479179687499986	0.5681781459761138
2019-07-01	2020-07-06	371 days 00:00:00.000000000	88.67924528301887	6451.5078634038555	11232.814953281915	-35.48492136596145	14.73115639577707	-44.89053976646892	-18.525370615937753	210 days 00:00:00	82 days 00:00:00	21	33.33333333333333	19.754855781952894	-19.246775446775455	-1.7323212851150092	42 days 00:00:00	16 days 00:00:00	4.515618077776523	-1.2286689227970278	-0.2396322387870871	-0.32120179349760886	-0.038589896537821765	SmaCross	-2.408834745392683	JCI	5.412394481152297	37.44656250000003	0.14453648398707605
2019-07-01	2020-07-06	371 days 00:00:00.000000000	79.51482479784366	18670.510869199094	21941.81315873632	86.70510869199094	57.523905385002514	-24.533582089552255	-9.250881679425762	150 days 00:00:00	24 days 00:00:00	13	53.84615384615385	56.39237536656891	-14.09658478130617	6.40989816131449	60 days 00:00:00	23 days 00:00:00	12.730572680188494	1.1169647817805846	0.31432172322570323	1.1585286724665145	0.261270373723541	SmaCross	1.5072882849605076	CADE	4.518593913584441	13.332656250000003	0.33891175388133477
2019-07-01	2020-07-06	371 days 00:00:00.000000000	52.02156334231805	23201.51149607153	23914.033922054532	132.0151149607153	116.18257261410787	-25.976379732605093	-5.950166879471022	63 days 00:00:00	14 days 00:00:00	5	40.0	34.92639405204462	-7.095011876484561	11.378987056909548	76 days 00:00:00	39 days 00:00:00	15.620582612101074	1.2479358527627797	0.553606166483565	3.689944782624174	0.4380513056107986	SmaCross	1.136272953769014	SVM	0.8562704090883861	4.166328125000001	0.20552159681095353
2019-07-01	2020-07-06	371 days 00:00:00.000000000	81.40161725067385	4627.211117774201	13769.928497435509	-53.727888822257995	3.381642512077309	-73.85665292414033	-20.80242196778338	300 days 00:00:00	79 days 00:00:00	16	12.5	26.09582309582308	-21.924344569288394	-5.522275026375045	74 days 00:00:00	19 days 00:00:00	11.053633647297884	-1.5212696197265192	-0.4363676266923845	-0.7973567030008356	-0.07477017719780893	SmaCross	-15.888104266010512	SOGO	0.6994337597317214	4.295507812499997	0.16282912062139845
2019-07-01	2020-07-06	371 days 00:00:00.000000000	60.91644204851752	14096.643230207803	14115.152104260193	40.966432302078026	45.02709828621651	-31.333521323811166	-4.009378584267018	204 days 00:00:00	22 days 00:00:00	8	25.0	35.017094017094024	-12.284482157386948	2.183419089157521	104 days 00:00:00	29 days 00:00:00	9.50032207459587	0.2399101657374296	0.14633366174458526	0.5138239464583402	0.06968316987399319	SmaCross	0.9098172847309258	ABBV	10.984487696267339	79.34316406250002	0.13844277356540335
